siteid,sitename,county,monitordate,AMB_TEMP_concentration,AMB_TEMP_itemunit,CH4_concentration,CH4_itemunit,CO_concentration,CO_itemunit,NMHC_concentration,NMHC_itemunit,NO_concentration,NO_itemunit,NO2_concentration,NO2_itemunit,NO  _concentration,NO  _itemunit,O3_concentration,O3_itemunit,PM10_concentration,PM10_itemunit,PM2.5_concentration,PM2.5_itemunit,RAINFALL_concentration,RAINFALL_itemunit,RH_concentration,RH_itemunit,SO2_concentration,SO2_itemunit,THC_concentration,THC_itemunit,WD_HR_concentration,WD_HR_itemunit,WIND_DIREC_concentration,WIND_DIREC_itemunit,WIND_SPEED_concentration,WIND_SPEED_itemunit,WS_HR_concentration,WS_HR_itemunit,Temperature,RH,WS,WD,WSGust,WDGust,Precp,file_name,ObsTime
72,Puli,Nantou_County,2024/1/3 19:00,16.6,C,2.1,ppm,0.37,ppm,0.09,ppm,1.1,ppb,8.7,ppb,9.9,ppb,31.9,ppb,23,£gg/m3,15,£gg/m3,0,mm,81,%,0.8,ppb,2.19,ppm,299,degrees,304,degrees,1.8,m/sec,1.2,m/sec,15.1,85,0.9,293,2.9,313,0,C0H890-2024-01-03.csv,2024/1/3 19:00
72,Puli,Nantou_County,2024/1/3 20:00,16,C,2.11,ppm,0.37,ppm,0.08,ppm,1,ppb,6.5,ppb,7.5,ppb,31.6,ppb,18,£gg/m3,11,£gg/m3,0,mm,84,%,0.9,ppb,2.19,ppm,318,degrees,313,degrees,0.5,m/sec,0.6,m/sec,14.8,90,0,0,1.7,310,0,C0H890-2024-01-03.csv,2024/1/3 20:00
72,Puli,Nantou_County,2024/1/3 21:00,15.3,C,2.15,ppm,0.4,ppm,0.09,ppm,1.4,ppb,9.2,ppb,10.7,ppb,20.1,ppb,21,£gg/m3,13,£gg/m3,0,mm,90,%,0.9,ppb,2.24,ppm,335,degrees,333,degrees,0.7,m/sec,0.6,m/sec,14.1,93,0.5,298,1.2,315,0,C0H890-2024-01-03.csv,2024/1/3 21:00
72,Puli,Nantou_County,2024/1/3 22:00,14.6,C,2.16,ppm,0.38,ppm,0.09,ppm,1.3,ppb,8.3,ppb,9.6,ppb,16.6,ppb,17,£gg/m3,13,£gg/m3,0,mm,92,%,0.9,ppb,2.25,ppm,316,degrees,314,degrees,0.7,m/sec,0.6,m/sec,13.7,95,0.3,309,0.9,304,0,C0H890-2024-01-03.csv,2024/1/3 22:00
72,Puli,Nantou_County,2024/1/3 23:00,14.1,C,2.15,ppm,0.36,ppm,0.07,ppm,1.1,ppb,6.9,ppb,8,ppb,14.8,ppb,16,£gg/m3,10,£gg/m3,0,mm,94,%,0.9,ppb,2.22,ppm,319,degrees,324,degrees,0.7,m/sec,0.6,m/sec,13.2,96,0.4,312,1.5,286,0,C0H890-2024-01-03.csv,2024/1/3 23:00
72,Puli,Nantou_County,2024/1/4 00:00,13.9,C,2.14,ppm,0.35,ppm,0.07,ppm,1.4,ppb,5.6,ppb,7.1,ppb,14.5,ppb,15,£gg/m3,12,£gg/m3,0,mm,94,%,0.8,ppb,2.21,ppm,333,degrees,326,degrees,0.5,m/sec,0.5,m/sec,13.2,95,0.3,307,1.3,317,0,C0H890-2024-01-04.csv,2024/1/4 00:00
72,Puli,Nantou_County,2024/1/4 01:00,13.6,C,2.15,ppm,0.35,ppm,0.07,ppm,0.5,ppb,4.7,ppb,5.3,ppb,12.9,ppb,17,£gg/m3,13,£gg/m3,0,mm,95,%,1,ppb,2.22,ppm,326,degrees,331,degrees,0.5,m/sec,0.5,m/sec,13.2,96,0.3,243,1.1,339,0,C0H890-2024-01-04.csv,2024/1/4 01:00
72,Puli,Nantou_County,2024/1/4 02:00,13.7,C,2.2,ppm,0.33,ppm,0.06,ppm,0.8,ppb,4.2,ppb,5,ppb,7.4,ppb,12,£gg/m3,12,£gg/m3,0,mm,96,%,1,ppb,2.25,ppm,333,degrees,303,degrees,0.4,m/sec,0.4,m/sec,13,98,0,0,0.9,250,0,C0H890-2024-01-04.csv,2024/1/4 02:00
72,Puli,Nantou_County,2024/1/4 03:00,13.7,C,2.23,ppm,0.33,ppm,0.07,ppm,0.5,ppb,4.5,ppb,5.1,ppb,6.7,ppb,17,£gg/m3,19,£gg/m3,0,mm,96,%,1,ppb,2.29,ppm,300,degrees,208,degrees,0.5,m/sec,0.3,m/sec,13.1,98,0,0,1.4,227,0,C0H890-2024-01-04.csv,2024/1/4 03:00
72,Puli,Nantou_County,2024/1/4 04:00,13.8,C,2.23,ppm,0.32,ppm,0.07,ppm,0.8,ppb,4,ppb,4.9,ppb,5.4,ppb,18,£gg/m3,12,£gg/m3,0,mm,97,%,0.9,ppb,2.29,ppm,317,degrees,5,degrees,0.9,m/sec,0.4,m/sec,12.9,98,0.4,58,1.7,253,0,C0H890-2024-01-04.csv,2024/1/4 04:00
72,Puli,Nantou_County,2024/1/4 05:00,13.5,C,2.24,ppm,0.33,ppm,0.07,ppm,1.2,ppb,5.5,ppb,6.7,ppb,4.5,ppb,21,£gg/m3,12,£gg/m3,0,mm,97,%,1,ppb,2.31,ppm,336,degrees,331,degrees,0.5,m/sec,0.5,m/sec,13,99,0.3,26,1.4,309,0,C0H890-2024-01-04.csv,2024/1/4 05:00
72,Puli,Nantou_County,2024/1/4 06:00,13.6,C,2.24,ppm,0.36,ppm,0.08,ppm,1.3,ppb,6.3,ppb,7.6,ppb,3.4,ppb,22,£gg/m3,18,£gg/m3,0,mm,97,%,1,ppb,2.31,ppm,30,degrees,322,degrees,0.4,m/sec,0.2,m/sec,13.1,99,0,0,1.3,159,0,C0H890-2024-01-04.csv,2024/1/4 06:00
72,Puli,Nantou_County,2024/1/4 07:00,13.4,C,2.23,ppm,0.44,ppm,0.12,ppm,5,ppb,6.9,ppb,11.9,ppb,2.7,ppb,24,£gg/m3,17,£gg/m3,0,mm,98,%,1,ppb,2.35,ppm,53,degrees,118,degrees,1.2,m/sec,0.1,m/sec,13.4,97,0,0,1.2,327,0,C0H890-2024-01-04.csv,2024/1/4 07:00
72,Puli,Nantou_County,2024/1/4 08:00,14,C,2.2,ppm,0.5,ppm,0.16,ppm,9.1,ppb,6.3,ppb,15.4,ppb,5.3,ppb,20,£gg/m3,14,£gg/m3,0,mm,96,%,1.2,ppb,2.36,ppm,159,degrees,197,degrees,1,m/sec,0.5,m/sec,14.5,92,0.4,282,1.3,34,0,C0H890-2024-01-04.csv,2024/1/4 08:00
72,Puli,Nantou_County,2024/1/4 09:00,16.2,C,2.17,ppm,0.46,ppm,0.14,ppm,9.2,ppb,6,ppb,15.2,ppb,9.8,ppb,22,£gg/m3,12,£gg/m3,0,mm,87,%,1.2,ppb,2.31,ppm,146,degrees,57,degrees,0.8,m/sec,0.4,m/sec,17.8,77,0.3,154,2,30,0,C0H890-2024-01-04.csv,2024/1/4 09:00
72,Puli,Nantou_County,2024/1/4 10:00,19.2,C,2.11,ppm,0.39,ppm,0.1,ppm,5.8,ppb,6.8,ppb,12.7,ppb,,ppb,25,£gg/m3,,£gg/m3,,mm,69,%,1.2,ppb,2.21,ppm,305,degrees,288,degrees,1.6,m/sec,0.3,m/sec,20.7,63,1.1,260,2.2,50,0,C0H890-2024-01-04.csv,2024/1/4 10:00
72,Puli,Nantou_County,2024/1/4 11:00,21.3,C,,ppm,0.24,ppm,,ppm,1.2,ppb,2.6,ppb,3.8,ppb,,ppb,,£gg/m3,11,£gg/m3,,mm,60,%,1,ppb,,ppm,302,degrees,295,degrees,1.4,m/sec,1.1,m/sec,21.6,59,1.6,286,4.5,319,0,C0H890-2024-01-04.csv,2024/1/4 11:00
72,Puli,Nantou_County,2024/1/4 12:00,22.3,C,2.04,ppm,,ppm,0.03,ppm,,ppb,,ppb,,ppb,38.7,ppb,13,£gg/m3,7,£gg/m3,0,mm,56,%,,ppb,2.06,ppm,288,degrees,291,degrees,3.5,m/sec,2.6,m/sec,21.9,57,3,275,6.8,288,0,C0H890-2024-01-04.csv,2024/1/4 12:00
72,Puli,Nantou_County,2024/1/4 13:00,21.8,C,2.06,ppm,0.32,ppm,0.05,ppm,,ppb,,ppb,,ppb,52.4,ppb,23,£gg/m3,15,£gg/m3,0,mm,57,%,,ppb,2.11,ppm,299,degrees,301,degrees,3.2,m/sec,3.2,m/sec,20.9,61,2.4,316,6.8,329,0,C0H890-2024-01-04.csv,2024/1/4 13:00
72,Puli,Nantou_County,2024/1/4 14:00,20.8,C,,ppm,0.35,ppm,,ppm,1,ppb,2.8,ppb,3.8,ppb,57.8,ppb,34,£gg/m3,19,£gg/m3,0,mm,60,%,0.3,ppb,,ppm,300,degrees,299,degrees,3.5,m/sec,3.2,m/sec,19.7,65,2,304,6.6,321,0,C0H890-2024-01-04.csv,2024/1/4 14:00
72,Puli,Nantou_County,2024/1/4 15:00,19.8,C,2.1,ppm,,ppm,0.09,ppm,,ppb,,ppb,,ppb,60.9,ppb,50,£gg/m3,28,£gg/m3,0,mm,63,%,,ppb,2.19,ppm,298,degrees,292,degrees,2.6,m/sec,2.4,m/sec,19.3,65,1.1,291,5.3,317,0,C0H890-2024-01-04.csv,2024/1/4 15:00
72,Puli,Nantou_County,2024/1/4 16:00,19.5,C,,ppm,0.39,ppm,,ppm,0.8,ppb,6.4,ppb,7.3,ppb,62.7,ppb,49,£gg/m3,28,£gg/m3,0,mm,62,%,0.6,ppb,,ppm,315,degrees,316,degrees,1.1,m/sec,1.4,m/sec,18.9,65,0.8,348,3.3,317,0,C0H890-2024-01-04.csv,2024/1/4 16:00
72,Puli,Nantou_County,2024/1/4 17:00,19,C,2.12,ppm,0.45,ppm,0.11,ppm,0.9,ppb,7.9,ppb,8.9,ppb,57.4,ppb,49,£gg/m3,34,£gg/m3,0,mm,64,%,0.6,ppb,2.23,ppm,359,degrees,200,degrees,0.7,m/sec,0.3,m/sec,18,73,0.2,0,1.3,8,0,C0H890-2024-01-04.csv,2024/1/4 17:00
72,Puli,Nantou_County,2024/1/4 18:00,17.8,C,2.16,ppm,0.56,ppm,0.17,ppm,0.9,ppb,18.9,ppb,19.8,ppb,33.8,ppb,56,£gg/m3,31,£gg/m3,0,mm,74,%,1.7,ppb,2.33,ppm,199,degrees,144,degrees,1.2,m/sec,0.6,m/sec,16.7,81,0,0,1.5,282,0,C0H890-2024-01-04.csv,2024/1/4 18:00
72,Puli,Nantou_County,2024/1/4 19:00,16.8,C,2.14,ppm,0.5,ppm,0.13,ppm,0.9,ppb,11.1,ppb,12,ppb,,ppb,46,£gg/m3,30,£gg/m3,0,mm,79,%,2.3,ppb,2.27,ppm,156,degrees,137,degrees,0.4,m/sec,1,m/sec,15.6,86,0,0,1.4,233,0,C0H890-2024-01-04.csv,2024/1/4 19:00
72,Puli,Nantou_County,2024/1/4 20:00,16.2,C,2.2,ppm,0.56,ppm,0.16,ppm,1,ppb,13.2,ppb,14.2,ppb,,ppb,43,£gg/m3,31,£gg/m3,0,mm,85,%,1.7,ppb,2.36,ppm,249,degrees,74,degrees,0.4,m/sec,0.1,m/sec,14.5,90,0.5,230,1.5,250,0,C0H890-2024-01-04.csv,2024/1/4 20:00
72,Puli,Nantou_County,2024/1/4 21:00,15.5,C,2.22,ppm,0.52,ppm,0.14,ppm,0.8,ppb,11.4,ppb,12.3,ppb,,ppb,38,£gg/m3,29,£gg/m3,0,mm,89,%,1.3,ppb,2.36,ppm,153,degrees,308,degrees,0.4,m/sec,0.3,m/sec,13.8,93,0.3,246,1.4,217,0,C0H890-2024-01-04.csv,2024/1/4 21:00
72,Puli,Nantou_County,2024/1/4 22:00,14.6,C,2.25,ppm,0.5,ppm,0.15,ppm,0.7,ppb,12.2,ppb,13,ppb,10.7,ppb,42,£gg/m3,25,£gg/m3,0,mm,93,%,1.3,ppb,2.4,ppm,313,degrees,307,degrees,0.5,m/sec,0.4,m/sec,13.6,93,0.3,231,1.3,221,0,C0H890-2024-01-04.csv,2024/1/4 22:00
72,Puli,Nantou_County,2024/1/4 23:00,14.7,C,2.2,ppm,,ppm,0.1,ppm,,ppb,,ppb,,ppb,16.2,ppb,41,£gg/m3,27,£gg/m3,0,mm,92,%,,ppb,2.29,ppm,312,degrees,297,degrees,0.4,m/sec,0.2,m/sec,14.2,91,0,0,1,235,0,C0H890-2024-01-04.csv,2024/1/4 23:00
72,Puli,Nantou_County,2024/1/5 00:00,14.8,C,2.29,ppm,0.39,ppm,0.09,ppm,0.7,ppb,5.2,ppb,5.9,ppb,13.2,ppb,36,£gg/m3,28,£gg/m3,0,mm,92,%,1.1,ppb,2.38,ppm,271,degrees,310,degrees,0.5,m/sec,0.2,m/sec,13.7,94,0.3,217,0.9,234,0,C0H890-2024-01-05.csv,2024/1/5 00:00
72,Puli,Nantou_County,2024/1/5 01:00,14.2,C,2.25,ppm,0.38,ppm,0.09,ppm,0.7,ppb,7.3,ppb,8.1,ppb,11.4,ppb,41,£gg/m3,30,£gg/m3,0,mm,95,%,1.4,ppb,2.35,ppm,313,degrees,218,degrees,0.5,m/sec,0.2,m/sec,12.9,96,0.5,234,1.3,230,0,C0H890-2024-01-05.csv,2024/1/5 01:00
72,Puli,Nantou_County,2024/1/5 02:00,13.7,C,2.23,ppm,0.32,ppm,0.07,ppm,1.3,ppb,4.1,ppb,5.4,ppb,12.4,ppb,27,£gg/m3,21,£gg/m3,0,mm,93,%,1.4,ppb,2.29,ppm,165,degrees,302,degrees,0.4,m/sec,0.2,m/sec,12.2,97,0,0,1.4,234,0,C0H890-2024-01-05.csv,2024/1/5 02:00
72,Puli,Nantou_County,2024/1/5 03:00,12.9,C,2.27,ppm,0.3,ppm,0.07,ppm,1.2,ppb,3.6,ppb,4.8,ppb,9.5,ppb,23,£gg/m3,14,£gg/m3,0,mm,94,%,1.4,ppb,2.34,ppm,295,degrees,127,degrees,0.7,m/sec,0.1,m/sec,12,97,0.3,203,1.1,225,0,C0H890-2024-01-05.csv,2024/1/5 03:00
72,Puli,Nantou_County,2024/1/5 04:00,12.7,C,2.2,ppm,0.27,ppm,0.08,ppm,0.7,ppb,3.1,ppb,3.8,ppb,8.9,ppb,19,£gg/m3,16,£gg/m3,0,mm,92,%,1.4,ppb,2.27,ppm,55,degrees,46,degrees,0.4,m/sec,0,m/sec,11.7,90,0.2,0,0.9,70,0,C0H890-2024-01-05.csv,2024/1/5 04:00
72,Puli,Nantou_County,2024/1/5 05:00,12.3,C,2.13,ppm,0.24,ppm,0.06,ppm,0.8,ppb,4.3,ppb,5.1,ppb,10.1,ppb,19,£gg/m3,16,£gg/m3,0,mm,86,%,1.4,ppb,2.19,ppm,262,degrees,340,degrees,0.5,m/sec,0.1,m/sec,11.1,90,0,0,1.1,59,0,C0H890-2024-01-05.csv,2024/1/5 05:00
72,Puli,Nantou_County,2024/1/5 06:00,12,C,2.13,ppm,0.31,ppm,0.07,ppm,1.6,ppb,7.1,ppb,8.7,ppb,11.3,ppb,22,£gg/m3,13,£gg/m3,0,mm,90,%,1.4,ppb,2.2,ppm,340,degrees,202,degrees,0.7,m/sec,0,m/sec,10.4,100,0,0,1.2,16,0,C0H890-2024-01-05.csv,2024/1/5 06:00
72,Puli,Nantou_County,2024/1/5 07:00,12,C,2.24,ppm,0.49,ppm,0.15,ppm,9.5,ppb,9.2,ppb,18.7,ppb,2.7,ppb,26,£gg/m3,17,£gg/m3,0,mm,94,%,1.5,ppb,2.39,ppm,291,degrees,301,degrees,1.2,m/sec,0.4,m/sec,11.8,94,0.4,344,0.9,321,0,C0H890-2024-01-05.csv,2024/1/5 07:00
72,Puli,Nantou_County,2024/1/5 08:00,13.7,C,2.09,ppm,0.34,ppm,0.09,ppm,7.3,ppb,7.2,ppb,14.6,ppb,11.7,ppb,23,£gg/m3,11,£gg/m3,0,mm,77,%,1.5,ppb,2.18,ppm,65,degrees,115,degrees,1,m/sec,0.3,m/sec,14.5,72,0,0,1.4,195,0,C0H890-2024-01-05.csv,2024/1/5 08:00
72,Puli,Nantou_County,2024/1/5 09:00,15.7,C,2.13,ppm,0.4,ppm,0.12,ppm,6.5,ppb,8,ppb,14.5,ppb,15.5,ppb,29,£gg/m3,12,£gg/m3,0,mm,69,%,1.5,ppb,2.25,ppm,97,degrees,233,degrees,0.7,m/sec,0,m/sec,16.4,66,1,62,2.1,60,0,C0H890-2024-01-05.csv,2024/1/5 09:00
72,Puli,Nantou_County,2024/1/5 10:00,18.2,C,2.04,ppm,,ppm,0.09,ppm,4,ppb,5.7,ppb,9.8,ppb,33.6,ppb,,£gg/m3,,£gg/m3,0,mm,59,%,1.5,ppb,2.14,ppm,179,degrees,322,degrees,1.5,m/sec,0.1,m/sec,19.2,58,0.9,289,3,268,0,C0H890-2024-01-05.csv,2024/1/5 10:00
72,Puli,Nantou_County,2024/1/5 11:00,20,C,2,ppm,0.25,ppm,0.04,ppm,1.8,ppb,2.7,ppb,4.6,ppb,44.8,ppb,17,£gg/m3,11,£gg/m3,0,mm,50,%,1.5,ppb,2.04,ppm,,degrees,,degrees,,m/sec,,m/sec,20.3,50,0.6,341,2.7,334,0,C0H890-2024-01-05.csv,2024/1/5 11:00
72,Puli,Nantou_County,2024/1/5 12:00,21.4,C,2.02,ppm,0.23,ppm,0.03,ppm,1.5,ppb,1.8,ppb,3.3,ppb,46.2,ppb,16,£gg/m3,9,£gg/m3,0,mm,43,%,1.4,ppb,2.06,ppm,321,degrees,21,degrees,1.5,m/sec,0.7,m/sec,22.3,41,0.2,0,2.7,54,0,C0H890-2024-01-05.csv,2024/1/5 12:00
72,Puli,Nantou_County,2024/1/5 13:00,22.4,C,2.02,ppm,0.22,ppm,0.03,ppm,,ppb,,ppb,,ppb,49.2,ppb,10,£gg/m3,9,£gg/m3,0,mm,42,%,1.4,ppb,2.04,ppm,307,degrees,304,degrees,1.5,m/sec,1,m/sec,22.5,49,1.5,298,3.8,279,0,C0H890-2024-01-05.csv,2024/1/5 13:00
72,Puli,Nantou_County,2024/1/5 14:00,22.7,C,2.04,ppm,0.25,ppm,0.03,ppm,,ppb,,ppb,,ppb,53.4,ppb,17,£gg/m3,13,£gg/m3,0,mm,46,%,1.5,ppb,2.06,ppm,291,degrees,284,degrees,4.3,m/sec,2.6,m/sec,22.1,50,3.4,282,6.2,281,0,C0H890-2024-01-05.csv,2024/1/5 14:00
72,Puli,Nantou_County,2024/1/5 15:00,21.7,C,2.06,ppm,0.35,ppm,0.07,ppm,0.8,ppb,5,ppb,5.9,ppb,70.2,ppb,46,£gg/m3,28,£gg/m3,0,mm,50,%,1.1,ppb,2.14,ppm,291,degrees,292,degrees,3.2,m/sec,3.8,m/sec,19.9,65,2.6,308,7.3,281,0,C0H890-2024-01-05.csv,2024/1/5 15:00
72,Puli,Nantou_County,2024/1/5 16:00,19.8,C,2.08,ppm,0.36,ppm,0.09,ppm,0.8,ppb,8.8,ppb,9.6,ppb,63.3,ppb,56,£gg/m3,31,£gg/m3,0,mm,65,%,1.1,ppb,2.17,ppm,298,degrees,297,degrees,1.7,m/sec,2.2,m/sec,18.6,72,1.1,306,5.4,329,0,C0H890-2024-01-05.csv,2024/1/5 16:00
72,Puli,Nantou_County,2024/1/5 17:00,18.7,C,2.1,ppm,0.43,ppm,0.12,ppm,0.9,ppb,11.4,ppb,12.3,ppb,54.2,ppb,66,£gg/m3,31,£gg/m3,0,mm,72,%,0.9,ppb,2.22,ppm,308,degrees,309,degrees,1.3,m/sec,1,m/sec,17.2,80,0.6,274,2.2,304,0,C0H890-2024-01-05.csv,2024/1/5 17:00
72,Puli,Nantou_County,2024/1/5 18:00,17.4,C,2.11,ppm,0.47,ppm,0.15,ppm,0.7,ppb,15.4,ppb,16.2,ppb,43.8,ppb,60,£gg/m3,33,£gg/m3,0,mm,80,%,0.8,ppb,2.25,ppm,286,degrees,80,degrees,0.6,m/sec,0.2,m/sec,15.6,87,0.7,247,1.6,253,0,C0H890-2024-01-05.csv,2024/1/5 18:00
72,Puli,Nantou_County,2024/1/5 19:00,16.5,C,2.13,ppm,0.55,ppm,0.19,ppm,0.6,ppb,18.8,ppb,19.5,ppb,26.6,ppb,63,£gg/m3,38,£gg/m3,0,mm,88,%,0.8,ppb,2.31,ppm,320,degrees,300,degrees,0.6,m/sec,0.4,m/sec,14.4,91,0.9,231,1.6,237,0,C0H890-2024-01-05.csv,2024/1/5 19:00
72,Puli,Nantou_County,2024/1/5 20:00,15.6,C,2.16,ppm,0.56,ppm,0.2,ppm,0.7,ppb,19.6,ppb,20.3,ppb,17.6,ppb,56,£gg/m3,36,£gg/m3,0,mm,91,%,0.7,ppb,2.36,ppm,298,degrees,330,degrees,0.5,m/sec,0.3,m/sec,13.9,93,0,0,2,240,0,C0H890-2024-01-05.csv,2024/1/5 20:00
72,Puli,Nantou_County,2024/1/5 21:00,14.9,C,2.16,ppm,0.54,ppm,0.18,ppm,0.5,ppb,16.1,ppb,16.6,ppb,11.7,ppb,49,£gg/m3,27,£gg/m3,0,mm,93,%,0.8,ppb,2.34,ppm,316,degrees,316,degrees,0.5,m/sec,0.3,m/sec,13.3,95,0,0,1.1,215,0,C0H890-2024-01-05.csv,2024/1/5 21:00
72,Puli,Nantou_County,2024/1/5 22:00,14.3,C,2.2,ppm,0.5,ppm,0.17,ppm,1,ppb,16.3,ppb,17.4,ppb,9.6,ppb,52,£gg/m3,31,£gg/m3,0,mm,94,%,0.7,ppb,2.37,ppm,275,degrees,167,degrees,0.5,m/sec,0.1,m/sec,12.9,96,0,0,1.3,231,0,C0H890-2024-01-05.csv,2024/1/5 22:00
72,Puli,Nantou_County,2024/1/5 23:00,13.7,C,2.25,ppm,0.47,ppm,0.15,ppm,0.8,ppb,12.4,ppb,13.3,ppb,6.8,ppb,46,£gg/m3,31,£gg/m3,0,mm,95,%,0.6,ppb,2.41,ppm,310,degrees,324,degrees,0.7,m/sec,0.6,m/sec,12.5,97,0.3,228,0.9,244,0,C0H890-2024-01-05.csv,2024/1/5 23:00
72,Puli,Nantou_County,2024/1/6 00:00,13.3,C,2.23,ppm,0.4,ppm,0.11,ppm,0.7,ppb,9.8,ppb,10.6,ppb,9.2,ppb,41,£gg/m3,26,£gg/m3,0,mm,96,%,0.7,ppb,2.34,ppm,181,degrees,304,degrees,0.7,m/sec,0.3,m/sec,12,97,0.2,0,1.2,168,0,C0H890-2024-01-06.csv,2024/1/6 00:00
72,Puli,Nantou_County,2024/1/6 01:00,12.6,C,2.29,ppm,0.4,ppm,0.12,ppm,1.8,ppb,8.3,ppb,10.2,ppb,5,ppb,38,£gg/m3,24,£gg/m3,0,mm,97,%,1.1,ppb,2.41,ppm,322,degrees,321,degrees,0.3,m/sec,0.4,m/sec,11.8,98,0.4,220,1.6,217,0,C0H890-2024-01-06.csv,2024/1/6 01:00
72,Puli,Nantou_County,2024/1/6 02:00,12.4,C,2.25,ppm,0.35,ppm,0.08,ppm,1.2,ppb,5.4,ppb,6.7,ppb,7.3,ppb,35,£gg/m3,25,£gg/m3,0,mm,97,%,1.2,ppb,2.33,ppm,242,degrees,214,degrees,0.4,m/sec,0.4,m/sec,11.4,100,0.4,242,1.3,227,0,C0H890-2024-01-06.csv,2024/1/6 02:00
72,Puli,Nantou_County,2024/1/6 03:00,11.8,C,2.25,ppm,0.35,ppm,0.09,ppm,1.4,ppb,4.6,ppb,6,ppb,6.5,ppb,35,£gg/m3,23,£gg/m3,0,mm,97,%,1.2,ppb,2.35,ppm,336,degrees,83,degrees,0.4,m/sec,0.1,m/sec,11.4,100,0.3,35,1.1,271,0,C0H890-2024-01-06.csv,2024/1/6 03:00
72,Puli,Nantou_County,2024/1/6 04:00,11.5,C,2.25,ppm,0.36,ppm,0.09,ppm,1.1,ppb,5,ppb,6.2,ppb,5.5,ppb,33,£gg/m3,25,£gg/m3,0,mm,99,%,1.1,ppb,2.34,ppm,292,degrees,280,degrees,0.7,m/sec,0.2,m/sec,11.2,100,0.5,248,1.4,239,0,C0H890-2024-01-06.csv,2024/1/6 04:00
72,Puli,Nantou_County,2024/1/6 05:00,11.2,C,2.22,ppm,0.34,ppm,0.09,ppm,1.1,ppb,4.8,ppb,5.9,ppb,7.9,ppb,33,£gg/m3,23,£gg/m3,0,mm,99,%,1.1,ppb,2.31,ppm,133,degrees,288,degrees,0.4,m/sec,0.2,m/sec,11.1,100,0.4,221,1.2,229,0,C0H890-2024-01-06.csv,2024/1/6 05:00
72,Puli,Nantou_County,2024/1/6 06:00,11.2,C,2.24,ppm,0.34,ppm,0.09,ppm,1.4,ppb,4.7,ppb,6.2,ppb,6.3,ppb,24,£gg/m3,24,£gg/m3,0,mm,99,%,1.2,ppb,2.33,ppm,183,degrees,176,degrees,1.1,m/sec,0.2,m/sec,10.9,100,0.2,0,1.3,71,0,C0H890-2024-01-06.csv,2024/1/6 06:00
72,Puli,Nantou_County,2024/1/6 07:00,10.6,C,2.23,ppm,0.35,ppm,0.09,ppm,2.3,ppb,4.7,ppb,7,ppb,8.2,ppb,25,£gg/m3,22,£gg/m3,0,mm,99,%,1.2,ppb,2.31,ppm,161,degrees,163,degrees,1,m/sec,0.2,m/sec,11.2,98,0.3,180,1.8,193,0,C0H890-2024-01-06.csv,2024/1/6 07:00
72,Puli,Nantou_County,2024/1/6 08:00,11.3,C,2.24,ppm,0.4,ppm,0.1,ppm,4.4,ppb,5.1,ppb,9.5,ppb,9.5,ppb,19,£gg/m3,17,£gg/m3,0,mm,97,%,1.2,ppb,2.34,ppm,163,degrees,287,degrees,0.4,m/sec,0.2,m/sec,12,94,0.4,2,1.7,29,0,C0H890-2024-01-06.csv,2024/1/6 08:00
72,Puli,Nantou_County,2024/1/6 09:00,14.2,C,2.22,ppm,0.46,ppm,0.13,ppm,6.3,ppb,6.3,ppb,12.6,ppb,16.7,ppb,24,£gg/m3,20,£gg/m3,0,mm,84,%,1.3,ppb,2.35,ppm,139,degrees,50,degrees,0.7,m/sec,0.3,m/sec,14.9,77,0.4,359,1.8,41,0,C0H890-2024-01-06.csv,2024/1/6 09:00
72,Puli,Nantou_County,2024/1/6 10:00,17.8,C,2.16,ppm,0.48,ppm,0.15,ppm,5.2,ppb,8.3,ppb,13.5,ppb,26.8,ppb,24,£gg/m3,23,£gg/m3,0,mm,62,%,1.3,ppb,2.31,ppm,25,degrees,173,degrees,0.8,m/sec,0.2,m/sec,20.2,50,0.7,170,2.1,176,0,C0H890-2024-01-06.csv,2024/1/6 10:00
72,Puli,Nantou_County,2024/1/6 11:00,20.9,C,2.04,ppm,0.28,ppm,0.06,ppm,2.6,ppb,4.8,ppb,7.5,ppb,41.5,ppb,18,£gg/m3,13,£gg/m3,0,mm,40,%,1.4,ppb,2.1,ppm,219,degrees,148,degrees,0.8,m/sec,0.3,m/sec,22.6,34,0.4,192,2.2,178,0,C0H890-2024-01-06.csv,2024/1/6 11:00
72,Puli,Nantou_County,2024/1/6 12:00,23.2,C,2,ppm,0.18,ppm,0.02,ppm,2,ppb,1.3,ppb,3.4,ppb,46.6,ppb,8,£gg/m3,8,£gg/m3,0,mm,30,%,1.4,ppb,2.02,ppm,167,degrees,212,degrees,1.6,m/sec,0.7,m/sec,24.6,31,0.9,213,2.9,241,0,C0H890-2024-01-06.csv,2024/1/6 12:00
72,Puli,Nantou_County,2024/1/6 13:00,24.6,C,2,ppm,0.17,ppm,0.01,ppm,1.3,ppb,0.6,ppb,2,ppb,50,ppb,12,£gg/m3,9,£gg/m3,0,mm,31,%,1.2,ppb,2,ppm,287,degrees,303,degrees,2.9,m/sec,1.4,m/sec,24.1,39,1.9,297,5.1,323,0,C0H890-2024-01-06.csv,2024/1/6 13:00
